RA,dec,mjd,exptime,band,filter,nexp,airmass,night,visittime,scheduler_note,
5.689349471640753, -1.3596518846944494, 60917.04885059301, 30.0, 'g', 'g', 2, 1.5888798928256032, 0, 34.4, 'ToO GW_case_F 18_t0_i0 1'
5.689349471640753, -1.3596518846944494, 60917.04927651894, 30.0, 'g', 'g', 2, 1.5868825785028375, 0, 34.4, 'ToO GW_case_F 18_t0_i0 2'
5.689349471640753, -1.3596518846944494, 60917.05106355598, 30.0, 'i', 'i', 2, 1.5860895381831026, 0, 34.4, 'ToO GW_case_F 18_t0_i0 3'
5.689349471640753, -1.3596518846944494, 60917.051489481906, 30.0, 'i', 'i', 2, 1.5827980342139207, 0, 34.4, 'ToO GW_case_F 18_t0_i0 4'
5.689349471640753, -1.3596518846944494, 60917.05327651894, 30.0, 'r', 'r', 2, 1.5820220516185834, 0, 34.4, 'ToO GW_case_F 18_t0_i0 5'
5.689349471640753, -1.3596518846944494, 60917.05370244487, 30.0, 'r', 'r', 2, 1.5788019495670904, 0, 34.4, 'ToO GW_case_F 18_t0_i0 6'
5.689349471640753, -1.3596518846944494, 60917.05548948191, 30.0, 'z', 'z', 2, 1.5780429456142946, 0, 34.4, 'ToO GW_case_F 18_t0_i0 7'
5.689349471640753, -1.3596518846944494, 60917.05591540784, 30.0, 'z', 'z', 2, 1.5748939160267168, 0, 34.4, 'ToO GW_case_F 18_t0_i0 8'
5.689349471640753, -1.3596518846944494, 60918.033343309726, 30.0, 'g', 'g', 2, 1.6168914186947303, 1, 34.4, 'ToO GW_case_F 18_t24_i1 10'
5.689349471640753, -1.3596518846944494, 60918.033769235655, 30.0, 'g', 'g', 2, 1.6122163423447557, 1, 34.4, 'ToO GW_case_F 18_t24_i1 9'
5.689349471640753, -1.3596518846944494, 60918.03555627269, 30.0, 'i', 'i', 2, 1.6113232179072563, 1, 34.4, 'ToO GW_case_F 18_t24_i1 11'
5.689349471640753, -1.3596518846944494, 60918.03598219862, 30.0, 'i', 'i', 2, 1.60761279779895, 1, 34.4, 'ToO GW_case_F 18_t24_i1 12'
5.689349471640753, -1.3596518846944494, 60918.037769235656, 30.0, 'r', 'r', 2, 1.6067372076235917, 1, 34.4, 'ToO GW_case_F 18_t24_i1 13'
5.689349471640753, -1.3596518846944494, 60918.038195161585, 30.0, 'r', 'r', 2, 1.6031001770129572, 1, 34.4, 'ToO GW_case_F 18_t24_i1 14'
5.689349471640753, -1.3596518846944494, 60918.03998219862, 30.0, 'z', 'z', 2, 1.6022420363366536, 1, 34.4, 'ToO GW_case_F 18_t24_i1 15'
5.689349471640753, -1.3596518846944494, 60918.04040812455, 30.0, 'z', 'z', 2, 1.5986780413888664, 1, 34.4, 'ToO GW_case_F 18_t24_i1 16'
5.689349471640753, -1.3596518846944494, 60919.03322275498, 30.0, 'g', 'g', 2, 1.611364558395647, 2, 34.4, 'ToO GW_case_F 18_t48_i2 17'
5.689349471640753, -1.3596518846944494, 60919.03364868091, 30.0, 'g', 'g', 2, 1.606796737558109, 2, 34.4, 'ToO GW_case_F 18_t48_i2 18'
5.689349471640753, -1.3596518846944494, 60919.035435717946, 30.0, 'i', 'i', 2, 1.6059242833325813, 2, 34.4, 'ToO GW_case_F 18_t48_i2 19'
5.689349471640753, -1.3596518846944494, 60919.035861643875, 30.0, 'i', 'i', 2, 1.602300378296938, 2, 34.4, 'ToO GW_case_F 18_t48_i2 20'
5.689349471640753, -1.3596518846944494, 60919.03764868091, 30.0, 'r', 'r', 2, 1.6014453584554353, 2, 34.4, 'ToO GW_case_F 18_t48_i2 21'
5.689349471640753, -1.3596518846944494, 60919.03807460684, 30.0, 'r', 'r', 2, 1.5978944260118033, 2, 34.4, 'ToO GW_case_F 18_t48_i2 22'
5.689349471640753, -1.3596518846944494, 60919.039861643876, 30.0, 'z', 'z', 2, 1.5970567568270024, 2, 34.4, 'ToO GW_case_F 18_t48_i2 23'
5.689349471640753, -1.3596518846944494, 60919.040287569806, 30.0, 'z', 'z', 2, 1.5935784476083996, 2, 34.4, 'ToO GW_case_F 18_t48_i2 24'
5.689349471640753, -1.3596518846944494, 60920.03416042776, 30.0, 'g', 'g', 2, 1.6038111834890476, 3, 34.4, 'ToO GW_case_F 18_t72_i3 25'
5.689349471640753, -1.3596518846944494, 60920.034586353686, 30.0, 'g', 'g', 2, 1.5993930733639787, 3, 34.4, 'ToO GW_case_F 18_t72_i3 26'
5.689349471640753, -1.3596518846944494, 60920.03637339072, 30.0, 'i', 'i', 2, 1.5985494718951583, 3, 34.4, 'ToO GW_case_F 18_t72_i3 27'
5.689349471640753, -1.3596518846944494, 60920.03679931665, 30.0, 'i', 'i', 2, 1.5950463322604025, 3, 34.4, 'ToO GW_case_F 18_t72_i3 28'
5.689349471640753, -1.3596518846944494, 60920.03858635369, 30.0, 'r', 'r', 2, 1.5942200268936435, 3, 34.4, 'ToO GW_case_F 18_t72_i3 29'
5.689349471640753, -1.3596518846944494, 60920.039012279616, 30.0, 'r', 'r', 2, 1.590789282927365, 3, 34.4, 'ToO GW_case_F 18_t72_i3 30'
5.689349471640753, -1.3596518846944494, 60920.04079931665, 30.0, 'z', 'z', 2, 1.5899801915045892, 3, 34.4, 'ToO GW_case_F 18_t72_i3 31'
5.689349471640753, -1.3596518846944494, 60920.04122524258, 30.0, 'z', 'z', 2, 1.5866215005847029, 3, 34.4, 'ToO GW_case_F 18_t72_i3 32'
